"","EGFR","Hypoxia","JAK.STAT","MAPK","NFkB","PI3K","TGFb","TNFa","Trail","VEGF","p53"
"TCGA-EB-A5SE",-0.191531522139609,-1.90450831042293,-1.03814450025388,0.255655478005486,-1.20020895799197,-0.132421709732979,-0.44966517814865,-0.808278848765075,-0.601420930374118,-0.782844320315886,0.6803566801095
"TCGA-EB-A5SF",1.68206852872728,1.13256188529523,-1.26293364059462,-2.17306910549301,-0.854070031115559,-1.42103556801128,2.2840655707537,0.0874485170492081,-0.346107008792467,1.82723043330727,2.33209775108169
"TCGA-EB-A5SG",-0.387865519451381,-0.607433708760763,0.794431452195664,-0.176618511993646,1.84891627066305,-0.432400030881599,0.778087545081478,1.38542919383251,1.34921092904163,-1.16889436041425,-0.497631792170694
"TCGA-EB-A5SH",-0.69105783566911,-1.09625392379222,-1.87910238795597,-2.3118996082689,-1.30070946622534,-0.808457965474023,0.0248241870025582,-1.630687099744,0.843474680384736,0.632212425609181,-1.39746514086356
"TCGA-EB-A5UL",-0.277750625820171,0.677099681395909,0.399626774445735,0.102237471703125,0.527350049197836,0.199592169962614,-0.503950727196678,-0.239745638654723,0.563997258999397,-2.07035230794128,-1.3359937956298
"TCGA-EB-A5UM",0.377616493563399,-1.88756383537753,-0.154310593600908,0.0495690365113047,-0.30077660149328,-1.51222679238415,-0.0517711776787562,-0.339517838894303,-0.332078342601102,-0.394797909214003,0.331345694078036
"TCGA-EB-A5UN",-0.0402016418177308,0.297926217686724,-0.230267566778906,0.829211150244519,1.47493280211596,0.423916509390537,-0.610166989121526,2.07477838654794,-0.27265554054908,-0.0988560658693999,0.629163634488536
"TCGA-EB-A5VU",0.00576961909954617,0.147116360341785,-0.767705137127193,0.329140466712677,-0.845018106343533,0.876278644799497,-0.0450060512691752,-0.795791652642377,-0.937904984044564,-0.23301245471967,1.93228934586221
"TCGA-EB-A6L9",0.217261164212188,-0.716307289514947,1.40296225804561,-1.8750310534318,0.816655681497836,-0.532714302143272,0.626549444103564,0.569862752396521,2.18922655300375,0.543171278830361,-0.985515511372082
"TCGA-EB-A6QY",-0.35583478293264,0.890239477605451,-0.873201718056391,0.607361470587893,-0.1841064766658,0.356008772329255,-0.737176616663613,-0.215027019958813,-0.444702213092792,0.614580857547366,2.3100077407625
"TCGA-EB-A6QZ",0.0540535910919451,-0.397125651419654,-0.56025176593437,-0.530425278757634,-1.09051632088286,-0.68625256942956,-0.66610972193638,-0.239903723976035,-1.05884435326821,-0.619990782524604,0.241869155167506
"TCGA-EB-A6R0",-0.488987222796643,-0.877976711136893,2.73437628191614,-0.37431734561952,1.04837993244949,0.34109442340208,-1.51662015674296,-0.410535600555188,-0.592737936653201,0.971593451927382,0.371250098803995
"TCGA-EB-A82B",0.299835725327369,-0.0065840783107887,0.315436359633227,-0.601753188264802,1.42396658622348,-0.531717671331474,0.31684025708252,1.53524993867237,0.390705433304242,0.598711598842327,-0.304856495081281
"TCGA-EB-A82C",-0.26815243617729,-0.536309407292314,-0.588031087300663,-0.54282464557357,-0.609761467569251,-0.0586968809527611,-0.393207734018776,-0.606729633880117,-1.40943459293453,0.17850518740164,0.423211479640715
"TCGA-EB-A85I",0.801503539510668,1.4072048118032,1.2618879663119,-0.186685518579374,0.689920444284736,-0.594618162429264,-0.171935126489915,1.33749350690689,0.601850083005043,0.708675144324334,-0.0206448767989985
"TCGA-EB-A85J",-0.00764184823867582,0.470392329853968,-0.341580733311492,-0.770507433699758,1.06335578361706,-0.899991301421944,-0.897040512975754,0.594955867218933,0.710517417741759,0.719480114914959,-0.518318953955302
"TCGA-EB-A97M",0.345490810014334,1.46054829080719,-0.200861910857458,-1.26604981038823,-0.525163100987639,-0.392500614790696,-0.52257322082017,-0.836151860289502,-0.130498114534938,0.157546655779357,-0.718453152984849
"TCGA-EE-A17X",0.759533065384621,0.947476491631689,-1.03343815806625,0.0239249289570598,-0.683511794376829,-0.627488652801594,-1.45650010433495,-1.11369710439836,0.285547606312354,1.81603411556564,-0.810657657986169
"TCGA-EE-A180",-0.0870681244625685,-1.00469475578362,1.49197222796688,0.768890685754408,-0.83050344259117,0.463157231071526,-0.803462150150543,-1.51515143956663,-1.51302110425673,-1.77652210349089,-0.655702084168444
"TCGA-EE-A181",-1.34658466481179,0.0589841748619115,0.799889698176441,-0.689961560367214,0.72987173370719,0.165058357164604,-0.875007622585747,0.107775098853674,0.473362391422684,0.0317986029979609,-1.07952326035303
"TCGA-EE-A182",1.38858344575031,0.151545727776162,-0.876905412226272,-1.61803600783715,-0.720142125297699,-1.99270253678681,1.1149700488232,0.321117935178465,1.51866161293864,1.29158290555875,0.688459719187101
"TCGA-EE-A184",0.192907257024905,-0.517054254974539,-0.6459835399712,0.0578882638226559,-0.0998293736542545,-0.848724960976603,-0.73980641793316,-0.477153973564105,0.197878553405529,-1.21449711275136,-0.284378580588607
"TCGA-EE-A185",0.919692490207381,1.88207255557368,-1.54494417368641,0.79696513061659,-1.17252308802868,-0.672324634016263,-1.27712663300248,-0.823449482109719,-0.657335711933783,0.234791181096203,-0.234739577184434
"TCGA-EE-A20C",0.070864533134928,1.71386088162663,0.429927301962615,0.798939550700054,-1.95248610026617,0.0632486353031066,-2.18642595598714,-1.31752453359873,-1.02597440003781,1.21255091254483,0.198259878062976
"TCGA-EE-A20F",-0.529408884121275,0.844208749455336,0.532194638949497,-0.169785279140287,0.38077857997706,0.265813090273353,-0.533921067137462,0.327719250017774,0.247754751283479,-0.429302459122182,-0.0563353177198775
"TCGA-EE-A29B",-0.360556069015409,-1.60082145669144,-0.476122351433417,-0.259455598346824,-1.5593002977525,-0.774440091020775,-1.34027830338703,-1.46945204245044,-0.502857047686651,0.818924930821288,-0.850335071602602
